"","ID","Contributor","vowels","cons","Name","Macroarea","Latitude","Longitude","Glottocode","ISO639P3code","Family_Glottocode","Family_Name"
"228","baka1274","1249",10,36,"Baka (Sudan)","Africa",4.65943,29.59,"baka1274","bdh","cent2225","Central Sudanic"
"229","baka1277","1865",14,16,"Bakairí","South America",-14.2628,-54.7034,"baka1277","bkq","cari1283","Cariban"
"230","baka1277","254",12,17,"Bakairí","South America",-14.2628,-54.7034,"baka1277","bkq","cari1283","Cariban"
"231","baka1277","1866",12,16,"Bakairí","South America",-14.2628,-54.7034,"baka1277","bkq","cari1283","Cariban"
"232","bakh1245","2249",12,24,"Bakhtiari","Eurasia",32.0163,49.7713,"bakh1245","bqi","indo1319","Indo-European"
"233","bako1249","1180",7,26,"Bakoko","Africa",3.56518,9.99905,"bako1249","bkh","atla1278","Atlantic-Congo"
"234","bako1250","914",7,27,"Bakole","Africa",4.43654,8.97387,"bako1250","kme","atla1278","Atlantic-Congo"
"235","bala1302","1391",17,33,"Balanta-Ganja","Africa",12.5382,-15.6658,"bala1302","bjt","atla1278","Atlantic-Congo"
"236","bali1278","1693",6,18,"Balinese","Papunesia",-8.35714,115.075,"bali1278","ban","aust1307","Austronesian"
"237","balt1258","1709",18,35,"Balti","Eurasia",34.4491,77.2859,"balt1258","bft","sino1245","Sino-Tibetan"
"238","balt1258","2306",5,35,"Balti","Eurasia",34.4491,77.2859,"balt1258","bft","sino1245","Sino-Tibetan"
"239","bamb1262","1349",13,23,"Bambassi","Africa",9.82554,34.6522,"bamb1262","myf","maoo1243","Blue Nile Mao"
"240","bamb1265","1204",23,34,"Bambalang","Africa",5.861,10.544,"bamb1265","bmo","atla1278","Atlantic-Congo"
"241","bamb1269","1496",26,32,"Bambara","Africa",12.0401,-9.98949,"bamb1269","bam","mand1469","Mande"
"242","bamb1269","238",14,21,"Bambara","Africa",12.0401,-9.98949,"bamb1269","bam","mand1469","Mande"
"243","bamb1269","664",23,20,"Bambara","Africa",12.0401,-9.98949,"bamb1269","bam","mand1469","Mande"
"244","bame1260","934",11,39,"Bamenyam","Africa",5.77049,10.3302,"bame1260","bce","atla1278","Atlantic-Congo"
"245","bamu1253","1009",10,28,"Bamun","Africa",5.49017,10.8477,"bamu1253","bax","atla1278","Atlantic-Congo"
"246","bamu1256","1182",9,23,"Bamunka","Africa",6.00203,10.5127,"bamu1256","bvm","atla1278","Atlantic-Congo"
"247","bana1305","1248",7,37,"Bana","Africa",10.3535,13.6131,"bana1305","bcw","afro1255","Afro-Asiatic"
"248","band1337","2875",6,20,"Bandjigali","Australia",-30.0771,143.282,"band1337","bjd","book1242","Bookkeeping"
"249","band1345","666",13,33,"Banda-Ndélé","Africa",8.03339,23.9021,"band1345","bfl","atla1278","Atlantic-Congo"
"250","band1345","665",13,32,"Banda-Ndélé","Africa",8.03339,23.9021,"band1345","bfl","atla1278","Atlantic-Congo"
"251","band1352","667",25,23,"Bandi","Africa",7.73729,-10.1684,"band1352","bza","mand1469","Mande"
"252","band1353","1685",5,18,"Banda Malay","Papunesia",-4.55565,129.905,"band1353","bpq","aust1307","Austronesian"
"253","bang1339","2935",3,20,"Banggarla","Australia",-33.3036,136.079,"bang1339","bjb","pama1250","Pama-Nyungan"
"254","bang1356","1183",13,27,"Bangolan","Africa",6.0125,10.667,"bang1356","bgj","atla1278","Atlantic-Congo"
"255","bani1255","1812",8,18,"Baniwa do Icana","South America",2.17859,-67.7704,"bani1255","bwi","araw1281","Arawakan"
"256","bani1255","1075",12,25,"Baniwa do Icana","South America",2.17859,-67.7704,"bani1255","bwi","araw1281","Arawakan"
"257","bani1255","1811",8,16,"Baniwa do Icana","South America",2.17859,-67.7704,"bani1255","bwi","araw1281","Arawakan"
"258","bank1256","1522",11,26,"Bankon","Africa",4.3702,9.6403,"bank1256","abb","atla1278","Atlantic-Congo"
"259","baou1238","1100",7,16,"Baoulé","Africa",5.42509,-4.76565,"baou1238","bci","atla1278","Atlantic-Congo"
"260","baou1238","668",16,21,"Baoulé","Africa",5.42509,-4.76565,"baou1238","bci","atla1278","Atlantic-Congo"
"261","bara1380","2050",6,11,"Barasana-Eduria","South America",0.02193,-70.808,"bara1380","bsn","tuca1253","Tucanoan"
"262","barb1263","1239",6,38,"Barbareño","North America",34.462,-119.699,"barb1263","boi","chum1262","Chumashan"
"263","barb1263","862",6,34,"Barbareño","North America",34.462,-119.699,"barb1263","boi","chum1262","Chumashan"
"264","bard1255","245",7,17,"Bardi","Australia",-16.6274,122.906,"bard1255","bcj","nyul1248","Nyulnyulan"
"265","bard1255","2160",7,18,"Bardi","Australia",-16.6274,122.906,"bard1255","bcj","nyul1248","Nyulnyulan"
"266","bard1255","2697",7,17,"Bardi","Australia",-16.6274,122.906,"bard1255","bcj","nyul1248","Nyulnyulan"
"267","bare1276","1813",4,19,"Baré","South America",1.91649,-66.828,"bare1276","bae","araw1281","Arawakan"
"268","bare1279","1612",13,28,"Barain","Africa",11.1168,18.0764,"bare1279","bva","afro1255","Afro-Asiatic"
"269","bare1279","1613",13,16,"Barain","Africa",11.1168,18.0764,"bare1279","bva","afro1255","Afro-Asiatic"
"270","bare1279","1615",12,32,"Barain","Africa",11.1168,18.0764,"bare1279","bva","afro1255","Afro-Asiatic"
"271","bare1279","1614",13,31,"Barain","Africa",11.1168,18.0764,"bare1279","bva","afro1255","Afro-Asiatic"
"272","bari1286","1185",5,12,"Bariai","Papunesia",-5.5087,148.666,"bari1286","bch","aust1307","Austronesian"
"273","bari1297","1892",12,10,"Barí","South America",9.08497,-72.9353,"bari1297","mot","chib1249","Chibchan"
"274","barr1247","2892",8,17,"Barrow Point","Australia",-14.1219,144.531,"barr1247","bpt","pama1250","Pama-Nyungan"
"275","baru1269","1039",10,14,"Baruga","Papunesia",-9.40132,148.761,"baru1269","bjz","nucl1709","Nuclear Trans New Guinea"
"276","basa1284","670",12,29,"Basa (Cameroon)","Africa",3.80765,10.4213,"basa1284","bas","atla1278","Atlantic-Congo"
"277","bash1264","237",11,27,"Bashkir","Eurasia",53.5967,56.5594,"bash1264","bak","turk1311","Turkic"
"278","bash1264","2500",11,28,"Bashkir","Eurasia",53.5967,56.5594,"bash1264","bak","turk1311","Turkic"
"279","basq1248","179",5,23,"Basque","Eurasia",43.2787,-1.31622,"basq1248","eus","basq1248",""
"280","basq1248","2615",7,21,"Basque","Eurasia",43.2787,-1.31622,"basq1248","eus","basq1248",""
"281","basq1248","2419",12,24,"Basque","Eurasia",43.2787,-1.31622,"basq1248","eus","basq1248",""
"282","basq1248","2583",7,23,"Basque","Eurasia",43.2787,-1.31622,"basq1248","eus","basq1248",""
"283","basq1248","2161",12,23,"Basque","Eurasia",43.2787,-1.31622,"basq1248","eus","basq1248",""
"284","basq1248","2340",7,23,"Basque","Eurasia",43.2787,-1.31622,"basq1248","eus","basq1248",""
"285","basq1248","321",5,23,"Basque","Eurasia",43.2787,-1.31622,"basq1248","eus","basq1248",""
"286","bass1260","1559",14,20,"Bassossi","Africa",5.23655,9.52275,"bass1260","bsi","atla1278","Atlantic-Congo"
"287","bata1285","1184",11,20,"Batanga","Africa",1.397041,9.51011,"bata1285","bnm","atla1278","Atlantic-Congo"
"288","bata1289","241",5,16,"Batak Toba","Papunesia",2.35498,99.1761,"bata1289","bbc","aust1307","Austronesian"
"289","bata1289","1099",9,18,"Batak Toba","Papunesia",2.35498,99.1761,"bata1289","bbc","aust1307","Austronesian"
"290","bata1289","33",5,16,"Batak Toba","Papunesia",2.35498,99.1761,"bata1289","bbc","aust1307","Austronesian"
"291","bata1293","1665",8,16,"Batak Karo","Papunesia",2.12787,98.2517,"bata1293","btx","aust1307","Austronesian"
"292","bats1242","242",10,35,"Bats","Eurasia",42.1806,45.344,"bats1242","bbl","nakh1245","Nakh-Daghestanian"
"293","bats1242","2390",18,33,"Bats","Eurasia",42.1806,45.344,"bats1242","bbl","nakh1245","Nakh-Daghestanian"
"294","baur1253","1843",4,14,"Baure","South America",-13.1278,-64.1838,"baur1253","brg","araw1281","Arawakan"
"295","bayu1240","2741",6,20,"Bayungu","Australia",-23.3809,114.108,"bayu1240","bxj","pama1250","Pama-Nyungan"
"296","beem1239","144",22,19,"Beembe","Africa",-3.95895,14.1,"beem1239","beq","atla1278","Atlantic-Congo"
"297","beem1239","251",10,16,"Beembe","Africa",-3.95895,14.1,"beem1239","beq","atla1278","Atlantic-Congo"
"298","befa1241","1186",16,43,"Befang","Africa",6.27562,10.0342,"befa1241","bby","atla1278","Atlantic-Congo"
"299","beja1238","249",5,21,"Beja","Africa",17.2436,36.6666,"beja1238","bej","afro1255","Afro-Asiatic"
"300","bekw1241","674",13,23,"Bekwarra","Africa",6.73737,8.86489,"bekw1241","bkv","atla1278","Atlantic-Congo"
"301","bela1255","1435",15,28,"Belanda Viri","Africa",7.41311,27.6956,"bela1255","bvi","atla1278","Atlantic-Congo"
"302","bela1256","1434",13,25,"Belanda Bor","Africa",6.6503,27.8232,"bela1256","bxb","nilo1247","Nilotic"
"303","bela1260","1669",6,19,"Lemeting","Papunesia",4.96207,114.933,"bela1260","beg","aust1307","Austronesian"
"304","belh1239","2236",8,28,"Belhariya","Eurasia",26.9972,87.2783,"belh1239","byw","sino1245","Sino-Tibetan"
"305","beli1260","1105",13,22,"Belize Kriol English","North America",17.3941,-88.6281,"beli1260","bzj","indo1319","Indo-European"
"306","bell1243","255",3,28,"Bella Coola","North America",52.3448,-126.689,"bell1243","blc","sali1255","Salishan"
"307","bemb1257","1188",10,15,"Bemba (Zambia)","Africa",-10.6122,29.2993,"bemb1257","bem","atla1278","Atlantic-Congo"
"308","bena1262","1513",12,22,"Bena (Tanzania)","Africa",-9.26671,35.0364,"bena1262","bez","atla1278","Atlantic-Congo"
"309","benc1235","1478",11,29,"Bench","Africa",7.04682,35.7673,"benc1235","bcq","gong1255","Ta-Ne-Omotic"
"310","benc1235","1477",10,46,"Bench","Africa",7.04682,35.7673,"benc1235","bcq","gong1255","Ta-Ne-Omotic"
"311","beng1280","1711",14,34,"Bengali","Eurasia",24,90,"beng1280","ben","indo1319","Indo-European"
"312","beng1280","177",17,36,"Bengali","Eurasia",24,90,"beng1280","ben","indo1319","Indo-European"
"313","beng1280","2162",23,49,"Bengali","Eurasia",24,90,"beng1280","ben","indo1319","Indo-European"
"314","beng1280","2624",17,30,"Bengali","Eurasia",24,90,"beng1280","ben","indo1319","Indo-European"
"315","beng1280","250",14,29,"Bengali","Eurasia",24,90,"beng1280","ben","indo1319","Indo-European"
"316","beng1286","676",25,24,"Beng","Africa",7.78122,-4.23539,"beng1286","nhb","mand1469","Mande"
"317","berb1259","1189",6,20,"Berbice Creole Dutch","South America",5.3829,-58.0002,"berb1259","brc","indo1319","Indo-European"
"318","bero1242","257",7,22,"Berom","Africa",9.67037,8.81221,"bero1242","bom","atla1278","Atlantic-Congo"
"319","bero1242","675",7,24,"Berom","Africa",9.67037,8.81221,"bero1242","bom","atla1278","Atlantic-Congo"
"320","bert1248","621",5,24,"Berta","Africa",10.6474,34.7042,"bert1248","wti","bert1248",""
"321","besi1244","2201",28,30,"Besisi","Eurasia",2.717,101.676,"besi1244","mhe","aust1305","Austroasiatic"
"322","besi1244","2347",28,30,"Besisi","Eurasia",2.717,101.676,"besi1244","mhe","aust1305","Austroasiatic"
"323","bett1235","2354",15,22,"Betta Kurumba","Eurasia",11.6385,76.6064,"bett1235","xub","drav1251","Dravidian"
"324","bett1235","1190",15,22,"Betta Kurumba","Eurasia",11.6385,76.6064,"bett1235","xub","drav1251","Dravidian"
"325","bhel1238","677",9,19,"Bhele","Africa",0.24553,28.6681,"bhel1238","bhy","atla1278","Atlantic-Congo"
"326","bhil1251","1712",27,35,"Bhili","Eurasia",20.85,73.9592,"bhil1251","bhb","indo1319","Indo-European"
"327","bhoj1244","2357",16,35,"Bhojpuri","Eurasia",26.458455,84.817115,"bhoj1244","bho","indo1319","Indo-European"
"328","biak1248","1191",10,14,"Biak","Papunesia",-0.9523,135.879,"biak1248","bhw","aust1307","Austronesian"
"329","biak1248","1683",5,14,"Biak","Papunesia",-0.9523,135.879,"biak1248","bhw","aust1307","Austronesian"
"330","bial1238","678",13,14,"Biali","Africa",11.0382,1.08259,"bial1238","beh","atla1278","Atlantic-Congo"
"331","bidy1243","2797",4,16,"Bidyara","Australia",-25.555,146.147,"bidy1243","bym","pama1250","Pama-Nyungan"
"332","bidy1243","2823",3,18,"Bidyara","Australia",-25.555,146.147,"bidy1243","bym","pama1250","Pama-Nyungan"
"333","bidy1243","2812",3,14,"Bidyara","Australia",-25.555,146.147,"bidy1243","bym","pama1250","Pama-Nyungan"
"334","bidy1243","2824",3,16,"Bidyara","Australia",-25.555,146.147,"bidy1243","bym","pama1250","Pama-Nyungan"
"335","bidy1243","2821",3,15,"Bidyara","Australia",-25.555,146.147,"bidy1243","bym","pama1250","Pama-Nyungan"
"336","bidy1244","1494",7,18,"Kangaki-Kagbaaga-Kajoko Bidyogo","Africa",11.1097,-16.1497,"bidy1244","bjg","atla1278","Atlantic-Congo"
"337","biga1237","2982",3,13,"Bigambal","Australia",-28.266,149.515,"biga1237","xbe","pama1250","Pama-Nyungan"
"338","bila1255","1251",14,19,"Bila","Africa",1.16839,28.7626,"bila1255","bip","atla1278","Atlantic-Congo"
"339","bili1250","2851",6,17,"Bilinarra","Australia",-16.868771,130.533991,"bili1250","nbj","pama1250","Pama-Nyungan"
"340","bili1250","1192",6,17,"Bilinarra","Australia",-16.868771,130.533991,"bili1250","nbj","pama1250","Pama-Nyungan"
"341","bili1260","1332",7,31,"Bilin","Africa",15.7833,38.3917,"bili1260","byn","afro1255","Afro-Asiatic"
"342","bilo1248","1104",8,12,"Biloxi","North America",31.32,-89.1951,"bilo1248","bll","siou1252","Siouan"
"343","bilu1245","1210",25,16,"Bilua","Papunesia",-7.92388,156.663,"bilu1245","blb","bilu1245",""
"344","bimo1239","679",22,22,"Bimoba","Africa",10.4575,0.06121,"bimo1239","bim","atla1278","Atlantic-Congo"
"345","bina1277","1193",24,11,"Binandere","Papunesia",-8.37433,147.884,"bina1277","bhg","nucl1709","Nuclear Trans New Guinea"
"346","bini1246","704",23,25,"Bini","Africa",6.40701,5.70426,"bini1246","bin","atla1278","Atlantic-Congo"
"347","binu1245","872",5,11,"Binumarien","Papunesia",-6.22068,146.102,"binu1245","bjr","nucl1709","Nuclear Trans New Guinea"
"348","biri1256","2799",3,15,"Biri","Australia",-20.1494,146.67,"biri1256","bzr","pama1250","Pama-Nyungan"
"349","biri1256","2805",3,15,"Biri","Australia",-20.1494,146.67,"biri1256","bzr","pama1250","Pama-Nyungan"
"350","biri1256","2808",3,15,"Biri","Australia",-20.1494,146.67,"biri1256","bzr","pama1250","Pama-Nyungan"
"351","biri1256","2800",3,15,"Biri","Australia",-20.1494,146.67,"biri1256","bzr","pama1250","Pama-Nyungan"
"352","biri1256","2804",3,15,"Biri","Australia",-20.1494,146.67,"biri1256","bzr","pama1250","Pama-Nyungan"
"353","biri1256","2810",3,15,"Biri","Australia",-20.1494,146.67,"biri1256","bzr","pama1250","Pama-Nyungan"
"354","biri1256","2822",3,15,"Biri","Australia",-20.1494,146.67,"biri1256","bzr","pama1250","Pama-Nyungan"
"355","biri1256","2806",3,15,"Biri","Australia",-20.1494,146.67,"biri1256","bzr","pama1250","Pama-Nyungan"
"356","biri1256","2807",3,15,"Biri","Australia",-20.1494,146.67,"biri1256","bzr","pama1250","Pama-Nyungan"
"357","biri1256","2811",3,15,"Biri","Australia",-20.1494,146.67,"biri1256","bzr","pama1250","Pama-Nyungan"
"358","biss1248","680",18,23,"Bissa","Africa",10.4257,-1.67332,"biss1248","bib","mand1469","Mande"
"359","biss1248","253",6,18,"Bissa","Africa",10.4257,-1.67332,"biss1248","bib","mand1469","Mande"
"360","blan1242","1065",16,24,"Blang","Eurasia",22.0092,99.7405,"blan1242","blr","aust1305","Austroasiatic"
"361","bodo1267","2576",19,17,"Bodo Gadaba","Eurasia",18.3857,82.771,"bodo1267","gbj","aust1305","Austroasiatic"
"362","bodo1267","1726",19,21,"Bodo Gadaba","Eurasia",18.3857,82.771,"bodo1267","gbj","aust1305","Austroasiatic"
"363","bodo1269","263",6,15,"Bodo-Mech","Eurasia",26.725455,89.333235,"bodo1269","brx","sino1245","Sino-Tibetan"
"364","boik1241","984",8,17,"Boikin","Papunesia",-3.68297,143.474,"boik1241","bzf","nduu1242","Ndu"
"365","boko1266","682",15,19,"Boko (Benin)","Africa",10.5189,3.71771,"boko1266","bqc","mand1469","Mande"
"366","bomi1238","1511",12,16,"Bomitaba","Africa",1.70044,17.3733,"bomi1238","zmx","atla1278","Atlantic-Congo"
"367","bona1250","2588",11,25,"Bonan","Eurasia",35.6972,102.995,"bona1250","peh","mong1329","Mongolic"
"368","bond1245","1781",13,27,"Bondo","Eurasia",19.1512,83.8141,"bond1245","bfw","aust1305","Austroasiatic"
"369","bond1245","2305",21,21,"Bondo","Eurasia",19.1512,83.8141,"bond1245","bfw","aust1305","Austroasiatic"
"370","bond1245","1101",6,21,"Bondo","Eurasia",19.1512,83.8141,"bond1245","bfw","aust1305","Austroasiatic"
"371","bong1285","1196",11,18,"Bongo","Africa",7.4145,27.9918,"bong1285","bot","cent2225","Central Sudanic"
"372","bora1263","1857",12,29,"Bora","South America",-2.91467,-68.9093,"bora1263","boa","bora1262","Boran"
"373","bora1271","1362",10,26,"Borana-Arsi-Guji Oromo","Africa",1.05676,37.882,"bora1271","gax","afro1255","Afro-Asiatic"
"374","bord1248","1897",5,19,"Border Kuna","South America",7.92993,-77.1664,"bord1248","kvn","chib1249","Chibchan"
"375","bord1248","435",5,16,"Border Kuna","South America",7.92993,-77.1664,"bord1248","kvn","chib1249","Chibchan"
"376","boro1277","1197",9,16,"Boro (Ethiopia)","Africa",10.6596,35.345,"boro1277","bwo","gong1255","Ta-Ne-Omotic"
"377","boro1277","1714",10,22,"Boro (Ethiopia)","Africa",10.6596,35.345,"boro1277","bwo","gong1255","Ta-Ne-Omotic"
"378","boro1282","258",7,13,"Bororo","South America",-16.6029,-55.2004,"boro1282","bor","boro1281","Bororoan"
"379","boro1282","1955",7,15,"Bororo","South America",-16.6029,-55.2004,"boro1282","bor","boro1281","Bororoan"
"380","boun1243","1607",19,27,"Bouna Kulango","Africa",8.46011,-2.74627,"boun1243","nku","atla1278","Atlantic-Congo"
"381","bouy1240","28",14,24,"Bouyei","Eurasia",24.8484,106.187,"bouy1240","pcc","taik1256","Tai-Kadai"
"382","bouy1240","515",11,23,"Bouyei","Eurasia",24.8484,106.187,"bouy1240","pcc","taik1256","Tai-Kadai"
"383","brah1256","2290",17,26,"Brahui","Eurasia",28.5347,64.2991,"brah1256","brh","drav1251","Dravidian"
"384","brah1256","261",9,24,"Brahui","Eurasia",28.5347,64.2991,"brah1256","brh","drav1251","Dravidian"
"385","brah1256","2377",17,26,"Brahui","Eurasia",28.5347,64.2991,"brah1256","brh","drav1251","Dravidian"
"386","bret1244","157",17,25,"Breton","Eurasia",48.2452,-3.78934,"bret1244","bre","indo1319","Indo-European"
"387","bret1244","2584",34,32,"Breton","Eurasia",48.2452,-3.78934,"bret1244","bre","indo1319","Indo-European"
"388","bret1244","260",20,25,"Breton","Eurasia",48.2452,-3.78934,"bret1244","bre","indo1319","Indo-European"
"389","brib1243","268",9,18,"Bribri","North America",9.39794,-83.0539,"brib1243","bzd","chib1249","Chibchan"
"390","brok1247","1198",10,31,"Brokskat","Eurasia",34.5308,76.6026,"brok1247","bkk","indo1319","Indo-European"
"391","brok1247","1715",15,41,"Brokskat","Eurasia",34.5308,76.6026,"brok1247","bkk","indo1319","Indo-European"
"392","buam1238","1603",11,17,"Buamu","Africa",11.1687,-3.50303,"buam1238","box","atla1278","Atlantic-Congo"
"393","bubi1249","1200",14,25,"Bubia","Africa",4.02178,9.22304,"bubi1249","bbx","book1242","Bookkeeping"
"394","budu1250","1336",12,31,"Budu","Africa",2.00501,27.951,"budu1250","buu","atla1278","Atlantic-Congo"
"395","bugi1244","1694",6,19,"Buginese","Papunesia",-4.47,119.977,"bugi1244","bug","aust1307","Austronesian"
"396","bujh1238","2299",16,31,"Bujhyal","Eurasia",28.0084,84.5068,"bujh1238","byh","sino1245","Sino-Tibetan"
"397","bukh1238","2219",6,23,"Bukharic","Eurasia",41,64,"bukh1238","bhh","indo1319","Indo-European"
"398","buku1249","1201",10,20,"Bukusu","Africa",0.68043,34.7719,"buku1249","bxk","atla1278","Atlantic-Congo"
"399","bula1255","2946",6,26,"Bularnu","Australia",-21.02656922,138.1566659,"bula1255","","pama1250","Pama-Nyungan"
"400","bulg1262","2163",7,23,"Bulgarian","Eurasia",43.3646,25.047,"bulg1262","bul","indo1319","Indo-European"
"401","bulg1262","2368",6,37,"Bulgarian","Eurasia",43.3646,25.047,"bulg1262","bul","indo1319","Indo-European"
"402","bulg1262","167",12,37,"Bulgarian","Eurasia",43.3646,25.047,"bulg1262","bul","indo1319","Indo-European"
"403","bulg1262","265",6,36,"Bulgarian","Eurasia",43.3646,25.047,"bulg1262","bul","indo1319","Indo-European"
"404","buli1254","1390",23,23,"Buli (Ghana)","Africa",10.5763,-1.26748,"buli1254","bwu","atla1278","Atlantic-Congo"
"405","bulu1251","684",12,24,"Bulu (Cameroon)","Africa",3.16141,11.6365,"bulu1251","bum","atla1278","Atlantic-Congo"
"406","bumb1241","1167",7,15,"Bumbita Arapesh","Papunesia",-3.65508,142.859,"bumb1241","aon","nucl1708","Nuclear Torricelli"
"407","bumm1238","1575",10,37,"Bum","Africa",6.48655,10.418,"bumm1238","bmv","atla1278","Atlantic-Congo"
"408","buna1275","2630",4,20,"Bunaba","Australia",-17.8297,125.631,"buna1275","bck","buna1274","Bunaban"
